reach_id,from,date,to,blue,coastal,count,green,nir,nir08,nir09,red,rededge1,rededge2,rededge3,qc_percent,pred,se,omega,response,se_response
44230000671,139,2023-04-30,,,,,,,,,,,,,,0.0549410639780435,0.043377045659894,-0.0181309045013072,0.0549410639780435,0.043377045659894
44230000671,139,2023-05-05,,,,,,,,,,,,,,0.0536630565974085,0.0377110171868377,-0.0194089118819422,0.0536630565974085,0.0377110171868377
44230000671,139,2023-05-10,,,,,,,,,,,,,,0.0447349872437874,0.03769039757109,-0.0283369812355633,0.0447349872437874,0.03769039757109
44230000671,139,2023-05-15,,,,,,,,,,,,,,0.0417653434228791,0.0376404757576707,-0.0313066250564716,0.0417653434228791,0.0376404757576707
44230000671,139,2023-05-20,,,,,,,,,,,,,,0.0487796115533185,0.0376860207196793,-0.0242923569260322,0.0487796115533185,0.0376860207196793
44230000671,139,2023-05-25,,,,,,,,,,,,,,0.0615347284313619,0.0415638987048762,-0.0115372400479888,0.0615347284313619,0.0415638987048762
44230000671,139,2023-05-30,,,,,,,,,,,,,,0.075366272854639,0.0401288377654445,0.00229430437528828,0.075366272854639,0.0401288377654445
44230000671,139,2023-06-04,,,,,,,,,,,,,,0.0692121235753253,0.0380025466573172,-0.00385984490402538,0.0692121235753253,0.0380025466573172
44230000671,139,2023-06-09,,,,,,,,,,,,,,0.0891535393657381,0.0421779667394736,0.0160815708863874,0.0891535393657381,0.0421779667394736
44230000671,139,2023-06-14,,,,,,,,,,,,,,0.109180392754621,0.0421259868547635,0.0361084242752699,0.109180392754621,0.0421259868547635
44230000671,139,2023-06-19,,,,,,,,,,,,,,0.130464824657342,0.0378142753128968,0.0573928561779911,0.130464824657342,0.0378142753128968
44230000671,139,2023-06-24,,,,,,,,,,,,,,0.129942787339693,0.0423347892365992,0.0568708188603427,0.129942787339693,0.0423347892365992
44230000671,139,2023-06-29,,,,,,,,,,,,,,0.131401437944563,0.0428407555760009,0.0583294694652121,0.131401437944563,0.0428407555760009
44230000671,139,2023-07-04,,,,,,,,,,,,,,0.12973862693297,0.0396536733006874,0.0566666584536192,0.12973862693297,0.0396536733006874
44230000671,139,2023-07-09,,,,,,,,,,,,,,0.152620785612573,0.0378535025756546,0.0795488171332222,0.152620785612573,0.0378535025756546
44230000671,139,2023-07-14,,,,,,,,,,,,,,0.150452819483156,0.0432767181962974,0.0773808510038056,0.150452819483156,0.0432767181962974
44230000671,139,2023-07-19,,,,,,,,,,,,,,0.146400830897908,0.0464059113185281,0.0733288624185573,0.146400830897908,0.0464059113185281
44230000671,139,2023-07-24,,,,,,,,,,,,,,0.144902728384198,0.0479674817408588,0.0718307599048473,0.144902728384198,0.0479674817408588
44230000671,139,2023-07-29,,,,,,,,,,,,,,0.146558392819968,0.0483041401183329,0.073486424340617,0.146558392819968,0.0483041401183329
44230000671,139,2023-08-03,,,,,,,,,,,,,,0.150773430869082,0.0474714857260328,0.0777014623897314,0.150773430869082,0.0474714857260328
44230000671,139,2023-08-08,,,,,,,,,,,,,,0.157694643212877,0.0452915333288213,0.0846226747335266,0.157694643212877,0.0452915333288213
44230000671,139,2023-08-13,,,,,,,,,,,,,,0.156499549360428,0.0451468195308742,0.083427580881077,0.156499549360428,0.0451468195308742
44230000671,139,2023-08-18,,,,,,,,,,,,,,0.166919575321867,0.0452863720023942,0.0938476068425162,0.166919575321867,0.0452863720023942
44230000671,139,2023-08-23,,,,,,,,,,,,,,0.160689532700625,0.0462387524431281,0.0876175642212742,0.160689532700625,0.0462387524431281
44230000671,139,2023-08-28,,,,,,,,,,,,,,0.156758968391957,0.0440611493989901,0.0836869999126059,0.156758968391957,0.0440611493989901
44230000671,139,2023-09-02,,,,,,,,,,,,,,0.14555309752372,0.0428640826560719,0.0724811290443696,0.14555309752372,0.0428640826560719
44230000671,139,2023-09-07,,,,,,,,,,,,,,0.137599611688185,0.0413511751623178,0.0645276432088339,0.137599611688185,0.0413511751623178
44230000671,139,2023-09-12,,,,,,,,,,,,,,0.130800962793955,0.0455329982658207,0.0577289943146042,0.130800962793955,0.0455329982658207
44230000671,139,2023-09-17,,,,,,,,,,,,,,0.126012890221807,0.0480228570800417,0.0529409217424567,0.126012890221807,0.0480228570800417
44230000671,139,2023-09-22,,,,,,,,,,,,,,0.123612103902114,0.0493927413775967,0.0505401354227637,0.123612103902114,0.0493927413775967
44230000671,139,2023-09-27,,,,,,,,,,,,,,0.12239705838057,0.0499144918631079,0.0493250899012191,0.12239705838057,0.0499144918631079
44230000671,139,2023-10-02,,,,,,,,,,,,,,0.123430943265272,0.0496703898771223,0.0503589747859214,0.123430943265272,0.0496703898771223
44230000671,139,2023-10-07,,,,,,,,,,,,,,0.124159838367387,0.0487272553219168,0.0510878698880363,0.124159838367387,0.0487272553219168
44230000671,139,2023-10-12,,,,,,,,,,,,,,0.126668013755985,0.0467780893688752,0.0535960452766348,0.126668013755985,0.0467780893688752
44230000671,139,2023-10-17,,,,,,,,,,,,,,0.129658255771597,0.043667764923756,0.0565862872922459,0.129658255771597,0.043667764923756
44230000671,139,2023-10-22,,,,,,,,,,,,,,0.134619276089083,0.0383507510206037,0.0615473076097327,0.134619276089083,0.0383507510206037
44230000671,139,2023-10-27,,,,,,,,,,,,,,0.119029096015884,0.037728698427148,0.0459571275365335,0.119029096015884,0.037728698427148
44230000671,139,2023-11-01,,,,,,,,,,,,,,0.116287962620049,0.0377043086932679,0.0432159941406983,0.116287962620049,0.0377043086932679
44230000671,139,2023-11-06,,,,,,,,,,,,,,0.107368292313738,0.0382666261445591,0.0342963238343871,0.107368292313738,0.0382666261445591
44230000671,139,2023-11-11,,,,,,,,,,,,,,0.097069586938127,0.0377456712406036,0.0239976184587763,0.097069586938127,0.0377456712406036
44230000671,139,2023-11-16,,,,,,,,,,,,,,0.11559971679457,0.038332877276497,0.0425277483152194,0.11559971679457,0.038332877276497
44230000671,139,2023-11-21,,,,,,,,,,,,,,0.0926810959296299,0.0392258953776749,0.0196091274502792,0.0926810959296299,0.0392258953776749
44230000671,139,2023-11-26,,,,,,,,,,,,,,0.094242835585554,0.0405855510629797,0.0211708671062033,0.094242835585554,0.0405855510629797
44230000671,139,2023-12-01,,,,,,,,,,,,,,0.0712412941559407,0.0401110447486989,-0.00183067432341,0.0712412941559407,0.0401110447486989
44230000671,139,2023-12-06,,,,,,,,,,,,,,0.0586352421030085,0.0376973296638201,-0.0144367263763422,0.0586352421030085,0.0376973296638201
44230000671,139,2023-12-11,,,,,,,,,,,,,,0.0460904421873572,0.0376331641974585,-0.0269815262919935,0.0460904421873572,0.0376331641974585
44230000671,139,2023-12-16,,,,,,,,,,,,,,0.0357263071735885,0.0376225079343849,-0.0373456613057622,0.0357263071735885,0.0376225079343849
44230000671,139,2023-12-21,,,,,,,,,,,,,,0.0245281528664389,0.0376184202712493,-0.0485438156129118,0.0245281528664389,0.0376184202712493
44230000671,139,2023-12-26,,,,,,,,,,,,,,0.0304662312194606,0.0376225638151033,-0.0426057372598901,0.0304662312194606,0.0376225638151033
44230000671,139,2023-12-31,,,,,,,,,,,,,,0.0326092522741423,0.0376191065657318,-0.0404627162052084,0.0326092522741423,0.0376191065657318
44230000671,139,2024-01-05,,,,,,,,,,,,,,0.0383757519539854,0.037622237493257,-0.0346962165253653,0.0383757519539854,0.037622237493257
44230000671,139,2024-01-10,,,,,,,,,,,,,,0.0317624213009764,0.0376483633495861,-0.0413095471783743,0.0317624213009764,0.0376483633495861
44230000671,139,2024-01-15,,,,,,,,,,,,,,0.0300984810011342,0.038912313120144,-0.0429734874782165,0.0300984810011342,0.038912313120144
44230000671,139,2024-01-20,,,,,,,,,,,,,,0.034101583279759,0.0376483843041731,-0.0389703851995917,0.034101583279759,0.0376483843041731
44230000671,139,2024-01-25,,,,,,,,,,,,,,0.0325243212864946,0.0376215136496777,-0.0405476471928561,0.0325243212864946,0.0376215136496777
44230000671,139,2024-01-30,,,,,,,,,,,,,,0.0282952032639236,0.0376174203594053,-0.0447767652154271,0.0282952032639236,0.0376174203594053
44230000671,139,2024-02-04,,,,,,,,,,,,,,0.0341773678050532,0.0376170589481912,-0.0388946006742975,0.0341773678050532,0.0376170589481912
